Event	ID	Name			Wwise Object Path	Notes
	441279424	YHPhase2__Part3__FireBullets____PLAY			\Default Work Unit\2   M U S I C                          --------------------------------------------------------------------------------------------------------------------------------------\2 Boss Battle\Level 1 - Yokai Hunter\Phase 2\YHPhase2__Part3__FireBullets____PLAY	
	449802166	YHPhase1__Part3_1____PLAY			\Default Work Unit\2   M U S I C                          --------------------------------------------------------------------------------------------------------------------------------------\2 Boss Battle\Level 1 - Yokai Hunter\Phase 1\YHPhase1__Part3_1____PLAY	
	704014469	YHPhase1__Part3_2____PLAY			\Default Work Unit\2   M U S I C                          --------------------------------------------------------------------------------------------------------------------------------------\2 Boss Battle\Level 1 - Yokai Hunter\Phase 1\YHPhase1__Part3_2____PLAY	
	862617690	Play_Boss_1___Phase_2_5___Part_1___Lightning_Fire			\Default Work Unit\Play_Boss_1___Phase_2_5___Part_1___Lightning_Fire	
	1029682880	YHPhase2_5__Part_3__WindLightning____PLAY			\Default Work Unit\2   M U S I C                          --------------------------------------------------------------------------------------------------------------------------------------\2 Boss Battle\Level 1 - Yokai Hunter\Phase 2\YHPhase2_5__Part_3__WindLightning____PLAY	
	1368276496	YHPhase1__Part5____PLAY			\Default Work Unit\2   M U S I C                          --------------------------------------------------------------------------------------------------------------------------------------\2 Boss Battle\Level 1 - Yokai Hunter\Phase 1\YHPhase1__Part5____PLAY	
	1617758944	YHPhase2__Part5__WindBullets____PLAY			\Default Work Unit\2   M U S I C                          --------------------------------------------------------------------------------------------------------------------------------------\2 Boss Battle\Level 1 - Yokai Hunter\Phase 2\YHPhase2__Part5__WindBullets____PLAY	
	1835325240	Play_Boss_1___Phase_2___Part_4___Lightning_Bullets			\Default Work Unit\Play_Boss_1___Phase_2___Part_4___Lightning_Bullets	
	1883187924	YHPhase1__Part1____PLAY			\Default Work Unit\2   M U S I C                          --------------------------------------------------------------------------------------------------------------------------------------\2 Boss Battle\Level 1 - Yokai Hunter\Phase 1\YHPhase1__Part1____PLAY	
	1887227949	YHPhase1__Part4____PLAY			\Default Work Unit\2   M U S I C                          --------------------------------------------------------------------------------------------------------------------------------------\2 Boss Battle\Level 1 - Yokai Hunter\Phase 1\YHPhase1__Part4____PLAY	
	1890959757	YHPhase2__Intro_TransitionToPhase2____PLAY			\Default Work Unit\2   M U S I C                          --------------------------------------------------------------------------------------------------------------------------------------\2 Boss Battle\Level 1 - Yokai Hunter\Phase 2\YHPhase2__Intro_TransitionToPhase2____PLAY	
	1954515773	YHPhase2__Part1__RegularBullets1____PLAY			\Default Work Unit\2   M U S I C                          --------------------------------------------------------------------------------------------------------------------------------------\2 Boss Battle\Level 1 - Yokai Hunter\Phase 2\YHPhase2__Part1__RegularBullets1____PLAY	
	2101024655	YHPhase1__Part2____PLAY			\Default Work Unit\2   M U S I C                          --------------------------------------------------------------------------------------------------------------------------------------\2 Boss Battle\Level 1 - Yokai Hunter\Phase 1\YHPhase1__Part2____PLAY	
	2390810227	Play_Boss_1___Phase_2_5___Part_2___Wind_Fire			\Default Work Unit\Play_Boss_1___Phase_2_5___Part_2___Wind_Fire	
	2784513199	Encounter__YokaiHunter____PLAY			\Default Work Unit\2   M U S I C                          --------------------------------------------------------------------------------------------------------------------------------------\2 Boss Battle\Level 1 - Yokai Hunter\Encounter__YokaiHunter____PLAY	
	4069167034	Play_Boss_1___Phase_2___Part_2___Regular_Bullets2			\Default Work Unit\Play_Boss_1___Phase_2___Part_2___Regular_Bullets2	

Game Parameter	ID	Name			Wwise Object Path	Notes
	1103547191	PLAYBACK_SPEED____CutsceneMusic			\Default Work Unit\PLAYBACK SPEED\PLAYBACK_SPEED____CutsceneMusic	
	2338745114	PLAYBACK_SPEED____MusicBossBattle			\Default Work Unit\PLAYBACK SPEED\PLAYBACK_SPEED____MusicBossBattle	
	3366454963	hitSloMo_only_here_for_reference_of_max_combo_stuff			\Default Work Unit\0ld Boys\hitSloMo_only_here_for_reference_of_max_combo_stuff	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	588487919	phase1ToPhase2	E:\Repositories\Bullet Dance\BD_Prototype2\BDWwise\.cache\Windows\SFX\phase1ToPhase2_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\2 Boss Battle\Level 1 - Yokai Hunter\Phase 2\Phase 2 - Intro (transition to phase 2)\phase1ToPhase2		6090544
	622350088	Phase 1 part 3 lead	E:\Repositories\Bullet Dance\BD_Prototype2\BDWwise\.cache\Windows\SFX\Phase 1 part 3 lead_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\2 Boss Battle\Level 1 - Yokai Hunter\Phase 1\Phase 1 - Part 4\Phase 1 part 3 lead		1249744
	709972905	Phase 1 - part 5 (2) lead	E:\Repositories\Bullet Dance\BD_Prototype2\BDWwise\.cache\Windows\SFX\Phase 1 - part 5 (2) lead_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\2 Boss Battle\Level 1 - Yokai Hunter\Phase 1\Phase 1 - Part 3 (2)\Phase 1 - part 5 (2) lead		1430544
	760100835	b	E:\Repositories\Bullet Dance\BD_Prototype2\BDWwise\.cache\Windows\SFX\Boss - Phase 2 - Start_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\2 Boss Battle\Level 1 - Yokai Hunter\Phase 2\Phase 2 - Part 1 (regular bullets1)\b		3775416
	771824096	Boss 1 - Phase 2 - Part 3 - Fire Bullets	E:\Repositories\Bullet Dance\BD_Prototype2\BDWwise\.cache\Windows\SFX\Boss 1 - Phase 2 - Part 3 - Fire Bullets_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\2 Boss Battle\Level 1 - Yokai Hunter\Phase 2\Phase 2 - Part 3 (fire bullets)\Boss 1 - Phase 2 - Part 3 - Fire Bullets		3636508
	908222607	Phase 1 Part 4	E:\Repositories\Bullet Dance\BD_Prototype2\BDWwise\.cache\Windows\SFX\Phase 1 - part 5 (2) base_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\2 Boss Battle\Level 1 - Yokai Hunter\Phase 1\Phase 1 - Part 5\Phase 1 Part 4		1915344
	922647665	Boss 1 - Phase 2_5 - Part 3 - Wind+Lightning	E:\Repositories\Bullet Dance\BD_Prototype2\BDWwise\.cache\Windows\SFX\Boss 1 - Phase 2.5 - Part 3 - Wind+Lightning_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\2 Boss Battle\Level 1 - Yokai Hunter\Phase 2\Phase 2_5 - Part 3 (wind + lightning)\Boss 1 - Phase 2_5 - Part 3 - Wind+Lightning		1775416
	975588666	Phase 1 - part 1 (lead)	E:\Repositories\Bullet Dance\BD_Prototype2\BDWwise\.cache\Windows\SFX\Phase 1 - part 1 (lead)_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\2 Boss Battle\Level 1 - Yokai Hunter\Phase 1\Phase 1 - Part 2\Phase 1 - part 1 (lead)		740144
	1053805383	Boss 1 - Phase 2_5 - Part 2 - Wind+Fire	E:\Repositories\Bullet Dance\BD_Prototype2\BDWwise\.cache\Windows\SFX\Boss 1 - Phase 2.5 - Part 2 - Wind+Fire_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\2 Boss Battle\Level 1 - Yokai Hunter\Phase 2\Boss 1 - Phase 2_5 - Part 2 - Wind+Fire\Boss 1 - Phase 2_5 - Part 2 - Wind+Fire		4253236
	1063177054	Boss 1 - Phase 2 - Part 1 - Regular Bullets1	E:\Repositories\Bullet Dance\BD_Prototype2\BDWwise\.cache\Windows\SFX\Boss 1 - Phase 2 - Part 1 - Regular Bullets1_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\2 Boss Battle\Level 1 - Yokai Hunter\Phase 2\Phase 2 - Part 1 (regular bullets1)\Boss 1 - Phase 2 - Part 1 - Regular Bullets1		3593600

